Unnamed: 0,SectionId,SectionName,AvgSpd,AvgOcc,TotalVol,MOELevel,StartWgsX,StartWgsY,EndWgsX,EndWgsY,Time,time
117,Z6130C0,環東出城　麥帥一橋,63.46409,16.3,180.0,0,121.57060502190531,25.0510110311818,121.57492699587307,25.05342001562514,2020/06/01T16:28:06,16:28:06
118,Z6140C0,環東出城　堤頂舊宗,41.0,3.8,39.5,0,121.57492699587307,25.05342001562514,121.57748301201981,25.054945043849386,2020/06/01T16:28:06,16:28:06
119,Z6150C0,環東出城　堤頂舊宗,79.71429,7.0,96.5,0,121.57748301201981,25.054945043849386,121.58486298894672,25.05861602473969,2020/06/01T16:28:06,16:28:06
120,Z6150C1,環東出城  堤頂舊宗,81.43299,7.3,96.0,0,121.57748301201981,25.054945043849386,121.58486298894672,25.05861602473969,2020/06/01T16:28:06,16:28:06
121,Z6151C0,環東出城　舊宗匝道,39.512196,18.4,41.0,1,121.56613702014008,25.051338962846952,121.58486298894672,25.05861602473969,2020/06/01T16:28:06,16:28:06
122,Z6160C0,環東出城　彩虹橋段,74.33835,10.3,134.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
123,Z6160C1,環東出城  彩虹經貿1,45.73387,4.5,125.0,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
124,Z6160C2,環東出城  彩虹經貿2,67.828575,10.3,137.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
125,Z6160C3,環東出城  彩虹經貿3,72.61585,10.0,165.5,1,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
126,Z6160C4,環東出城  彩虹經貿4,76.53901,10.5,142.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
127,Z6160C5,環東出城  彩虹經貿5,77.10294,10.3,137.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
128,Z6160C6,環東出城  彩虹經貿6,67.08843,12.9,147.5,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
129,Z6160C7,環東出城  彩虹經貿7,60.320515,14.5,154.0,0,121.58486298894672,25.05861602473969,121.61654100817469,25.06258496227166,2020/06/01T16:28:06,16:28:06
130,Z6170C1,環東出城　南湖橋段1,74.340744,10.5,136.5,0,121.61654100817469,25.06258496227166,121.61780601744431,25.062170015222826,2020/06/01T16:28:06,16:28:06
131,Z6171C0,環東出城　園區匝道,58.5625,2.2,17.5,0,121.50668698807851,25.050471004846568,121.61780601744431,25.062170015222826,2020/06/01T16:28:06,16:28:06
132,Z6180A0,環東出城　往國道三號,83.69230999999998,3.5,52.0,0,121.61780601744431,25.062170015222826,121.6192729887142,25.06119800229061,2020/06/01T16:28:06,16:28:06
133,Z6310G0,環東進城　前方,72.70248000000002,6.466666,115.0,0,121.6195439756389,25.061455974598232,121.61682103351153,25.06286700668861,2020/06/01T16:28:06,16:28:06
134,Z6320G0,環東進城　經貿園區,78.556816,5.7,88.5,0,121.61682103351153,25.06286700668861,121.61664102263607,25.06292300552032,2020/06/01T16:28:06,16:28:06
135,Z6330G2,環東出城  經貿彩虹2,74.97726999999998,9.1,135.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T16:28:06,16:28:06
136,Z6330G3,環東出城  經貿彩虹3,72.69281,9.8,159.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T16:28:06,16:28:06
137,Z6330G4,環東出城  經貿彩虹4,72.45588000000002,9.5,137.5,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T16:28:06,16:28:06
138,Z6330G5,環東出城  經貿彩虹5,63.451218000000004,9.3,176.5,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T16:28:06,16:28:06
139,Z6330G6,環東出城  經貿彩虹6,69.46405,12.2,149.5,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T16:28:06,16:28:06
140,Z6330G7,環東出城  經貿彩虹7,62.01923000000001,7.4,134.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T16:28:06,16:28:06
141,Z6330G8,環東出城  經貿彩虹8,66.47059,13.0,154.0,0,121.61664102263607,25.06292300552032,121.58460298549578,25.05906899055609,2020/06/01T16:28:06,16:28:06
142,Z6340G0,環東進城　舊宗新明,68.62857,7.5,111.5,0,121.58460298549578,25.05906899055609,121.5770170148743,25.055012037313976,2020/06/01T16:28:06,16:28:06
143,Z6350G0,環東進城  堤頂麥一,77.309525,5.6,80.5,0,121.5770170148743,25.055012037313976,121.57486899304679,25.053860988266592,2020/06/01T16:28:06,16:28:06
144,Z6360G0,環東進城　麥帥一橋,57.213413,16.9,167.0,0,121.57486899304679,25.053860988266592,121.57033795253888,25.051529995042497,2020/06/01T16:28:06,16:28:06
145,Z6360G1,環東進城　麥帥一橋,57.196808,16.5,191.0,0,121.57486899304679,25.053860988266592,121.57033795253888,25.051529995042497,2020/06/01T16:28:06,16:28:06
146,Z6380E0,環東進城　永吉匝道,33.475307,37.5,169.0,1,121.56821196707943,25.047908962984657,121.56693001180277,25.04580897333023,2020/06/01T16:28:06,16:28:06
147,Z7010A0,正氣橋出城接麥二橋,55.75568000000001,15.8,178.5,0,121.5723810480527,25.05176598316812,121.5723810480527,25.05176598316812,2020/06/01T16:28:06,16:28:06
148,Z7230E0,麥二正氣,55.279068,13.5,131.0,0,121.5723810480527,25.05176598316812,121.53615703699234,25.044318028422193,2020/06/01T16:28:06,16:28:06
149,Z8001H0,洲美往北　中正社中,57.03093000000001,2.9333332000000003,98.0,1,121.50132204500578,25.09052799404049,121.50671896498709,25.084097037263827,2020/06/01T16:28:06,16:28:06
150,Z8001H1,洲美往北  中正社中1,56.05,4.6666669999999995,132.0,0,121.50132204500578,25.09052799404049,121.50671896498709,25.084097037263827,2020/06/01T16:28:06,16:28:06
151,Z8010A0,洲美往北　社中通河,61.119404,2.6,69.5,0,121.50671896498709,25.084097037263827,121.49853096426779,25.09908596603888,2020/06/01T16:28:06,16:28:06
152,Z8030A0,洲美往北　焚化廠南,69.23243000000001,9.666666000000001,188.5,0,121.49917597216576,25.10261899645548,121.49903999133215,25.10651604419393,2020/06/01T16:28:06,16:28:06
153,Z8040A0,洲美往北　焚化廠北,0.0,0.0,0.0,0,121.49903999133215,25.10651604419393,121.49366302375904,25.121734982735692,2020/06/01T16:28:06,16:28:06
154,Z8040A1,洲美往北   往大度,85.59091,0.33333334,44.0,0,121.49903999133215,25.10651604419393,121.49366302375904,25.121734982735692,2020/06/01T16:28:06,16:28:06
155,Z8050A0,洲美往北　大業匝道,73.63513,6.1,74.5,0,121.49366302375904,25.121734982735692,121.49870699409736,25.125736015975946,2020/06/01T16:28:06,16:28:06
156,ZLGGYA0,洲美往北　北投匝道,55.54166800000001,2.2,24.0,0,121.49903999133215,25.10651604419393,121.51839400159723,25.05062001939586,2020/06/01T16:28:06,16:28:06
157,Z8211A0,洲美往南　大度匝道,63.181819999999995,2.3,79.0,0,121.46440900635237,25.123727033419986,121.49941501140695,25.116406970679087,2020/06/01T16:28:06,16:28:06
158,Z8220E1,洲美往南  焚化廠北,64.88344000000001,3.0666667999999997,166.0,0,121.49941501140695,25.116406970679087,121.49941002852492,25.116230038264565,2020/06/01T16:28:06,16:28:06
159,Z8230E0,洲美往南　焚化廠南,67.06796,11.999999,207.5,0,121.49941002852492,25.116230038264565,121.49871797905706,25.102344008367144,2020/06/01T16:28:06,16:28:06
160,Z8240E0,洲美往南　福國路段,71.425415,9.599999,183.0,0,121.49871797905706,25.102344008367144,121.49812295090344,25.099323961751583,2020/06/01T16:28:06,16:28:06
161,Z8250E0,洲美往南　跨河橋段,0.0,0.0,0.0,0,121.49812295090344,25.099323961751583,121.50545798703286,25.085642967977186,2020/06/01T16:28:06,16:28:06
162,Z8250E2,洲美往南　通河社中,47.18919,7.4,122.5,1,121.49812295090344,25.099323961751583,121.50545798703286,25.085642967977186,2020/06/01T16:28:06,16:28:06
163,Z9010A0,信快往北  木柵入口,65.729164,4.8,50.0,0,121.57657501594696,25.00018096732457,121.58130301841551,25.006137981034197,2020/06/01T16:28:06,16:28:06
164,Z9011A0,E_I-N-EN1,69.53061,10.4,50.0,0,121.5822829898176,25.00468098886823,121.58130301841551,25.006137981034197,2020/06/01T16:28:06,16:28:06
165,Z9030A0,信快往北 文山隧道,74.1573,2.2,91.5,0,121.58181904428905,25.008002968800696,121.58007302298037,25.01855204373938,2020/06/01T16:28:06,16:28:06
166,Z9040A0,信快往北  文山象山間,69.81373,4.6666669999999995,98.0,0,121.58007302298037,25.01855204373938,121.5763180047772,25.02150798944888,2020/06/01T16:28:06,16:28:06
167,Z9060A0,信快往北  象山出口,45.444443,4.0666666,103.0,0,121.57310699600487,25.030611025966092,121.5730470370496,25.032336969406234,2020/06/01T16:28:06,16:28:06
168,ZGYS7A0,E_I-N-EX2,43.87931,11.7,61.5,0,121.5730470370496,25.032336969406234,121.56831801009704,25.02995303297737,2020/06/01T16:28:06,16:28:06
169,Z9211A0,信快往北  松仁匝道,42.06,3.25,110.0,0,121.56831801009704,25.02995303297737,121.5724830049071,25.0327419748003,2020/06/01T16:28:06,16:28:06
170,Z9240A0,信快往北  象山文山間,57.057396,2.0,117.25,0,121.57589398736972,25.02105299320836,121.57973800323255,25.018145011220213,2020/06/01T16:28:06,16:28:06
171,Z9250A0,信快往北  文山隧道,70.86667,2.9999998,121.5,0,121.57973800323255,25.018145011220213,121.5812589747502,25.00818897031213,2020/06/01T16:28:06,16:28:06
172,ZJTJ960,八德路    松江路-忠孝東路,24.8,6.4,17.0,1,121.53287700420788,25.044347975687078,121.5300089984332,25.04360899446441,2020/06/01T16:28:06,16:28:06
173,ZK5JW60,八德路    建國北路-新生北路,27.42307700000001,10.4,22.0,1,121.53560695419742,25.045648042120966,121.53287700420788,25.044347975687078,2020/06/01T16:28:06,16:28:06
174,ZK7K820,八德路    新生南路-建國北路,18.23077,21.4,12.0,2,121.53287700420788,25.044347975687078,121.53397804674756,25.044650977013873,2020/06/01T16:28:06,16:28:06
175,ZKLLH20,八德路    建國北路-復興北路,33.42857,7.7,47.0,1,121.53666002340066,25.046058991395828,121.54050798449423,25.046713027906623,2020/06/01T16:28:06,16:28:06
176,ZKRM820,八德路    敦化北路-復興北路,38.432434,4.5,35.0,1,121.54215499841835,25.047121956199465,121.54393103724865,25.04754899150485,2020/06/01T16:28:06,16:28:06
177,ZKWN820,八德路    復興北路-敦化南路,35.166668,48.2,26.0,1,121.54684699937977,25.04818000054738,121.54891799098888,25.04818102933539,2020/06/01T16:28:06,16:28:06
178,ZKWN860,八德路    光復南路-敦化北路,35.166668,4.6,30.5,1,121.55261500253289,25.04818501737496,121.54891799098888,25.04818102933539,2020/06/01T16:28:06,16:28:06
179,ZKWNV20,八德路    敦化南路-光復南路,34.67033,15.3,94.0,1,121.54891799098888,25.04818102933539,121.55261500253289,25.04818501737496,2020/06/01T16:28:06,16:28:06
180,ZKWPX60,八德路    東興街?-光復北路,37.688313,11.0,42.5,0,121.5584420205408,25.048245020576786,121.5578179809282,25.04818398829441,2020/06/01T16:28:06,16:28:06
181,ZKZQW20,八德路    光復南路-東興街,27.1875,7.9,30.0,1,121.56088198711271,25.048487981367373,121.56266597055776,25.04866197626696,2020/06/01T16:28:06,16:28:06
182,ZL6RM20,八德路    基隆路-東興街,38.647059999999996,3.6,14.0,1,121.5654819606558,25.04894902808737,121.5662460260652,25.049028001843052,2020/06/01T16:28:06,16:28:06
183,ZL9SB20,八德路    東興街-基隆路,39.913044,4.4,17.0,0,121.5662460260652,25.049028001843052,121.5693889525814,25.04939498504805,2020/06/01T16:28:06,16:28:06
184,ZLDTB20,八德路    基隆路-東新街,34.0,1.3,27.0,0,121.5722859641231,25.050006967055435,121.5745050132874,25.04997998407988,2020/06/01T16:28:06,16:28:06
185,ZLDTB60,八德路    東新街-基隆路,24.32,1.6,26.5,1,121.5759919939117,25.050001038850432,121.5745050132874,25.04997998407988,2020/06/01T16:28:06,16:28:06
186,ZLNUW60,南港路    向陽路-東新街,36.482143,3.1333332,51.0,1,121.58426797829307,25.05225298630716,121.58272901012084,25.05168096799251,2020/06/01T16:28:06,16:28:06
187,ZMAR840,三民路    民生東路-南京東路,36.51852,8.6,26.0,1,121.56359597598473,25.05685599818037,121.56387102033229,25.054129029889822,2020/06/01T16:28:06,16:28:06
188,ZMTR600,三民路    南京東路-民生東路,32.94737,9.8,17.0,1,121.56387102033229,25.054129029889822,121.56359597598473,25.05685599818037,2020/06/01T16:28:06,16:28:06
189,ZNQQE40,三民路    民權東路-民生東路,24.642857,10.6,13.0,1,121.56314298375126,25.061831979992483,121.56323695551347,25.06090200769404,2020/06/01T16:28:06,16:28:06
190,ZP8QY00,三民路    民生東路-民權東路,32.105263,4.4,14.5,1,121.56314298375126,25.061831979992483,121.5630580423301,25.062807960820745,2020/06/01T16:28:06,16:28:06
191,ZMQ4C40,三重路    重陽路-南港路,22.545454,26.2,11.5,2,121.57778395346016,25.04744898844821,121.61399002859068,25.056151002038387,2020/06/01T16:28:06,16:28:06
192,Z4ZD520,大度路    立德路-大業路,61.88889,0.33333334,11.5,0,121.49355498099342,25.121474974434253,121.49980096267876,25.121093016561808,2020/06/01T16:28:06,16:28:06
193,Z58AH60,大度路    模構溪-立德路,50.618183,2.5333333,59.5,0,121.481430047917,25.122200978762628,121.47140695947435,25.12284700882599,2020/06/01T16:28:06,16:28:06
194,Z5AAF60,大度路    大業路-貴子坑溪,56.353535,3.8666668,96.0,0,121.48607999189144,25.121852037788038,121.46687698891444,25.12321398111491,2020/06/01T16:28:06,16:28:06
195,Z5AAF61,大度路 貴水二溪-聖景路,55.65979399999999,2.9333336,98.0,1,121.48607999189144,25.121852037788038,121.46687698891444,25.12321398111491,2020/06/01T16:28:06,16:28:06
196,Z5B2R60,大度路    貴子坑溪-模構溪,58.51695,3.9333332000000003,71.5,0,121.46687698891444,25.12321398111491,121.481430047917,25.122200978762628,2020/06/01T16:28:06,16:28:06
197,Z7JCE40,大業路    中央北路-承德路,48.333332,5.8,99.5,0,121.49717397334595,25.13605196008893,121.49630497761056,25.13450196699427,2020/06/01T16:28:06,16:28:06
198,Z3AIL00,中山北路  德行東路-士東路,32.8,17.9,92.0,1,121.52525301512144,25.108708973435878,121.52652901254798,25.112758021430977,2020/06/01T16:28:06,16:28:06
199,Z4NJD00,中山北路  士東路-天母東路,40.8,6.0,23.0,1,121.52857704844752,25.11634396726417,121.53008304565223,25.118242954842376,2020/06/01T16:28:06,16:28:06
200,ZIVGU40,中山南路  忠孝西路-仁愛路,51.01960800000001,14.3,51.5,0,121.51815502106865,25.040708011797534,121.51774200175184,25.03927398428012,2020/06/01T16:28:06,16:28:06
201,ZKEHB00,中山南路  仁愛路-忠孝東路,48.367348,6.2,50.0,0,121.51925095084646,25.044495984340234,121.51958297250096,25.045632001523096,2020/06/01T16:28:06,16:28:06
202,ZKEHB40,中山北路  長安西路-忠孝西路,46.746033000000004,7.9,58.0,0,121.52031195829993,25.04715501613815,121.51958297250096,25.045632001523096,2020/06/01T16:28:06,16:28:06
203,ZLBHN00,中山北路  忠孝東路-長安東路,50.958332,5.9,48.5,0,121.51925095084646,25.044495984340234,121.5216219667628,25.049813977194944,2020/06/01T16:28:06,16:28:06
204,ZLBHN40,中山北路  南京西路-長安西路,55.40625,2.9,64.0,0,121.5225740147303,25.052229975382645,121.5216219667628,25.049813977194944,2020/06/01T16:28:06,16:28:06
205,ZLRHT00,中山北路  長安西路-南京東路,57.978719999999996,2.0,47.5,0,121.5216219667628,25.049813977194944,121.5225740147303,25.052229975382645,2020/06/01T16:28:06,16:28:06
206,ZLRHT40,中山北路　南京往南,54.877552,2.3,49.5,0,121.52271397468238,25.054991983559265,121.5225740147303,25.052229975382645,2020/06/01T16:28:06,16:28:06
207,ZN5HV00,民生東　中山北(往北),65.685715,1.1,35.0,0,121.52271397468238,25.054991983559265,121.52284500435272,25.05788998467625,2020/06/01T16:28:06,16:28:06
208,ZNLHV00,中山北路  民權東路-錦州街,57.02041,4.1,51.0,0,121.52284500435272,25.05788998467625,121.52295499397395,25.060336023293857,2020/06/01T16:28:06,16:28:06
209,ZP7HI40,中山北路  民族東路-民權東路,67.82353,1.0,34.0,0,121.52224100666838,25.064880013527684,121.5226080164147,25.062748009124324,2020/06/01T16:28:06,16:28:06
210,ZQFHV00,中山北路  民權東路-民族東路,53.01923000000001,2.4,52.0,0,121.52245696398724,25.066837981781287,121.52287003575917,25.06843503557594,2020/06/01T16:28:06,16:28:06
211,ZSVI900,中山北三段 北安路-中山北四段1巷,42.927535999999996,9.3,101.5,0,121.526876997522,25.075986013231482,121.52439603403226,25.079777007764783,2020/06/01T16:28:06,16:28:06
212,ZSVI940,通河街　中山北(往南),58.254387,6.4,230.0,0,121.52548497530763,25.08418795715876,121.52439603403226,25.079777007764783,2020/06/01T16:28:06,16:28:06
213,ZTTIF00,中山北路　劍潭往北,53.463963,7.2,225.5,0,121.52439603403226,25.079777007764783,121.52548497530763,25.08418795715876,2020/06/01T16:28:06,16:28:06
214,ZTTIF40,中山北路  小北街-基河路,38.521126,43.4,144.0,0,121.5256500200164,25.08574001398568,121.52548497530763,25.08418795715876,2020/06/01T16:28:06,16:28:06
215,ZU5IF00,中山北路  基河路-小北街,50.98936,8.2,82.0,0,121.52548497530763,25.08418795715876,121.5271849536603,25.08766701877641,2020/06/01T16:28:06,16:28:06
216,ZVYIV00,中山北路  小北街-中正路,48.582676,4.3,254.0,0,121.52747395765587,25.09023897963972,121.52801400415278,25.093713028428432,2020/06/01T16:28:06,16:28:06
217,ZYBIB00,中山北路  德行東路-忠誠路,27.320755,36.1,95.5,1,121.52554304373585,25.102470042621285,121.52484602370994,25.10402496790023,2020/06/01T16:28:06,16:28:06
218,ZYSIB00,中山北路  忠誠路-德行東路,26.662922,32.4,85.5,1,121.52484602370994,25.10402496790023,121.52489603241501,25.106425970912923,2020/06/01T16:28:06,16:28:06
219,ZZLIE40,中山北路  天母東路-士東路,42.783783,6.6,24.0,1,121.52525301512144,25.108708973435878,121.52595004909685,25.11169504293021,2020/06/01T16:28:06,16:28:06
220,ZZYII40,中山北路  士東路-德行東路,26.566265,27.4,77.0,1,121.52652901254798,25.112758021430977,121.52525301512144,25.108708973435878,2020/06/01T16:28:06,16:28:06
221,ZU8EF20,重陽大橋 重陽橋 -延平北路六段,54.61841999999999,10.533334,153.0,0,121.4993709894014,25.08459203683105,121.50562498829241,25.08565702447709,2020/06/01T16:28:06,16:28:06
222,ZVEGK60,中正路    文林路-承德路,30.871796000000003,29.3,64.0,1,121.51770499472578,25.091807973064707,121.51649199648716,25.09100003873425,2020/06/01T16:28:06,16:28:06
223,ZW7HN20,中正路    承德路-文林路,28.925926,9.6,45.5,1,121.52003199481985,25.09335301728057,121.52189001496977,25.09438498675387,2020/06/01T16:28:06,16:28:06
224,ZWGIV60,中正路    雨農路-文林路,32.87037,6.4,48.5,1,121.53028503165537,25.0961960292212,121.52791400466087,25.095753987776213,2020/06/01T16:28:06,16:28:06
225,ZI9EM00,中華路    和平西路-愛國西路,27.464788000000002,5.05,73.5,1,121.50530100403543,25.033403037990013,121.50663000004292,25.03599897091976,2020/06/01T16:28:06,16:28:06
226,ZIKPW60,仁愛路光復往西,53.632652,2.7,51.0,0,121.5604260388604,25.03759302474275,121.55758202417528,25.03766701026625,2020/06/01T16:28:06,16:28:06
227,ZIKQP20,仁愛路   逸仙路-光復南路,59.925926000000004,2.4,27.0,0,121.5604260388604,25.03759302474275,121.56150600161837,25.037553016135945,2020/06/01T16:28:06,16:28:06
228,ZILPI20,仁愛路   光復南路-敦化南路,53.7,1.0,30.5,0,121.55293502396593,25.037756960228805,121.55544204640756,25.03771095640448,2020/06/01T16:28:06,16:28:06
229,ZV9IP40,文林路    中正路-基河路,30.285715000000003,20.4,39.5,1,121.52595600214235,25.09233896079657,121.52703704175731,25.09021299679891,2020/06/01T16:28:06,16:28:06
230,ZY9H840,文林北路  承德路-德行西路,45.37931,3.4,68.5,0,121.52075297389456,25.10223397311087,121.51963700910208,25.1032309691362,2020/06/01T16:28:06,16:28:06
231,ZYRGM00,文林北路  德行西路-承德路,36.41111,5.533334,59.0,1,121.52075297389456,25.10223397311087,121.516615012448,25.10610295684633,2020/06/01T16:28:06,16:28:06
232,Z1NMM20,木柵路    興隆路-和興路,36.294117,8.8,107.0,1,121.54401698274886,24.98846898662073,121.54597101487866,24.98672897059701,2020/06/01T16:28:06,16:28:06
233,Z27SN20,木新路    興隆路-木柵路,39.404255,5.4,42.0,0,121.56861503501642,24.988909958163013,121.57093096022206,24.990706982512606,2020/06/01T16:28:06,16:28:06
234,Z2LSS20,木柵路    秀明路-萬芳路,35.116665000000005,9.8,58.5,1,121.5690460071317,24.99875796989845,121.57174301518565,24.994855978192664,2020/06/01T16:28:06,16:28:06
235,ZACTV20,木柵路    萬芳路-北二高,29.306452,21.8,65.5,1,121.57457098281107,24.99814999799525,121.57567799671844,24.99959003206693,2020/06/01T16:28:06,16:28:06
236,Z1CRT60,木新路    木柵路-興隆路,35.108109999999996,17.6,41.5,0,121.56875002670976,24.983953009300947,121.56673596176941,24.98325595759998,2020/06/01T16:28:06,16:28:06
237,ZSBID60,北安路    明水路-中山北路,48.090908,10.4,56.5,0,121.53756095239271,25.077788972083805,121.526876997522,25.075986013231482,2020/06/01T16:28:06,16:28:06
238,ZSJJX20,北安路    中山北路-明水路,52.46875,4.4,25.5,0,121.52901599935093,25.07774799150084,121.53320098153635,25.078039969558425,2020/06/01T16:28:06,16:28:06
239,ZSWMR40,北安路    大直街-通北街,23.295773999999998,37.8,64.5,2,121.54817997879536,25.08050403954064,121.54741397548919,25.079874995816976,2020/06/01T16:28:06,16:28:06
240,ZKQQY20,市民大道  光復南路-基隆路,0.0,0.0,0.0,0,121.55778403126995,25.045105009153968,121.56297701714159,25.047307042748464,2020/06/01T16:28:06,16:28:06
241,ZKVHI20,市民大道  重慶北路-中山北路,37.11111,10.7,78.0,0,121.51677598897457,25.04991198719317,121.52076195764786,25.048039004115747,2020/06/01T16:28:06,16:28:06
242,ZL5GL60,市民大道  中山北路-重慶北路,38.491524,9.5,97.5,0,121.51485003330765,25.049051978594928,121.51642396179241,25.048776033754287,2020/06/01T16:28:06,16:28:06
243,ZLAFP60,市民大道  重慶北路-環河北路,31.941668,29.8,80.0,1,121.51331496725344,25.049427984333075,121.51198901642708,25.04990202099393,2020/06/01T16:28:06,16:28:06
244,ZMTHB60,民生西路  中山北路-雙連站,36.77778,15.4,38.0,1,121.52284500435272,25.05788998467625,121.51972200022101,25.057522038474225,2020/06/01T16:28:06,16:28:06
245,ZMYN820,民生東路  復興北路-敦化北路,44.114284999999995,4.4,60.5,0,121.54621504649029,25.0577149568673,121.54901002468908,25.057695983841906,2020/06/01T16:28:06,16:28:06
246,ZMYN860,民生東路  光復北路-敦化北路,33.121952,8.0,53.0,1,121.55212398162531,25.057972975817947,121.54901002468908,25.057695983841906,2020/06/01T16:28:06,16:28:06
247,ZMZL960,民生東路  建國北路-龍江路,48.075,18.866667,72.0,0,121.54069500275752,25.057808013132966,121.53916899194306,25.057813019497804,2020/06/01T16:28:06,16:28:06
248,ZMZLI20,民生東路  復興北路-龍江路,40.115383,6.6666669999999995,79.0,1,121.53916899194306,25.057813019497804,121.54069500275752,25.057808013132966,2020/06/01T16:28:06,16:28:06
249,ZMZM920,民生東路  龍江路-復興北路,40.31579,4.0,58.0,1,121.54219198858624,25.05778395758768,121.5441439542754,25.057750005078677,2020/06/01T16:28:06,16:28:06
250,ZMZM960,民生東路  敦化北路-復興北路,41.919353,14.133334,60.5,1,121.54621504649029,25.0577149568673,121.5441439542754,25.057750005078677,2020/06/01T16:28:06,16:28:06
251,ZN5HV20,民生西　中山北(往東),42.347828,7.0,21.0,1,121.51972200022101,25.057522038474225,121.52284500435272,25.05788998467625,2020/06/01T16:28:06,16:28:06
252,ZN5HV60,民生西路  雙連站-中山北路,23.153847,33.6,24.0,1,121.52552199386182,25.05804304114696,121.52284500435272,25.05788998467625,2020/06/01T16:28:06,16:28:06
253,ZN5IG20,民生東路  新生北路-林森北路,30.413044,7.4,26.5,1,121.52284500435272,25.05788998467625,121.52552199386182,25.05804304114696,2020/06/01T16:28:06,16:28:06
254,ZN5IG60,民生東路  中山北路-林森北路,38.18,3.8,44.0,0,121.52759397476576,25.05802702775091,121.52552199386182,25.05804304114696,2020/06/01T16:28:06,16:28:06
255,ZN5IU20,民生東路  林森北路-新生北路,37.210526,14.0,41.5,0,121.52552199386182,25.05804304114696,121.52759397476576,25.05802702775091,2020/06/01T16:28:06,16:28:06
256,ZN5JX20,民生東路  新生北路-松江路,41.444443,7.5,52.0,0,121.53154799480312,25.05793998135175,121.53313299757023,25.05791597287314,2020/06/01T16:28:06,16:28:06
257,ZN5JX60,民生東路  建國北路-松江路,44.8,3.8666663,60.5,0,121.53691903993312,25.05785800541296,121.53313299757023,25.05791597287314,2020/06/01T16:28:06,16:28:06
258,ZN8PG20,民生東路  敦化北路-光復北路,36.923077,2.0,16.5,0,121.55212398162531,25.057972975817947,121.55523696500059,25.058250989299182,2020/06/01T16:28:06,16:28:06
259,ZN8PT60,民生東路  松江路-新生北路,36.454544,1.0,5.0,1,121.53313299757023,25.05791597287314,121.53019996520895,25.057963036802143,2020/06/01T16:28:06,16:28:06
260,ZN9PZ60,民生東路  三民路-光復北路,43.416668,4.6,21.0,1,121.56052098017577,25.058628011921225,121.55828100949965,25.058492000993343,2020/06/01T16:28:06,16:28:06
261,ZNCRE20,民生東路  光復北路-三民路,36.6,14.8,32.0,1,121.56052098017577,25.058628011921225,121.5634070199844,25.058861028195906,2020/06/01T16:28:06,16:28:06
262,ZQDLJ20,民族東路  松江路-復興北路,35.28767,39.6,69.5,1,121.53628001283629,25.06816095925384,121.5410080155386,25.06808097056076,2020/06/01T16:28:06,16:28:06
263,ZQEIH20,民族東路  中山北路-新生北路,38.08,8.7,120.0,1,121.52287003575917,25.06843503557594,121.52575400484085,25.06835199426598,2020/06/01T16:28:06,16:28:06
264,ZQEIV20,民族東路  松江路-新生北路,38.47059,3.8,34.5,1,121.52575400484085,25.06835199426598,121.52784596673138,25.06830900080771,2020/06/01T16:28:06,16:28:06
265,ZQEJF20,民族東路  新生北路-松江路,43.77612,5.8,57.5,1,121.52784596673138,25.06830900080771,121.53046196583028,25.06826302307746,2020/06/01T16:28:06,16:28:06
266,ZQEJY20,民族東路  復興北路-松江路,43.083332,4.0,37.0,1,121.53046196583028,25.06826302307746,121.53330699106769,25.06820796123439,2020/06/01T16:28:06,16:28:06
267,ZQFHC20,民族西路  中山北路-承德路,48.340908,7.6,49.0,1,121.51841003728045,25.068495003801065,121.51957001212351,25.06850900497567,2020/06/01T16:28:06,16:28:06
268,ZQFHV20,民族西路  承德路-中山北路,59.982758,1.5333333,59.0,0,121.51957001212351,25.06850900497567,121.52287003575917,25.06843503557594,2020/06/01T16:28:06,16:28:06
269,ZQFHV60,民族東路  新生北路-中山北路,44.133334999999995,4.5,39.5,0,121.52575400484085,25.06835199426598,121.52287003575917,25.06843503557594,2020/06/01T16:28:06,16:28:06
270,ZNUNJ20,民權東路  復興北路-敦化北路,43.527557,4.8,96.0,0,121.54794904297493,25.061889004720893,121.55077102013234,25.06148096977489,2020/06/01T16:28:06,16:28:06
